deviceType,avgPwr,varPwr,maxPwr,minPwr,duty,ct5,spk5,ct10,spk10,ct15,spk15,ct25,spk25,ct50,spk50,ct75,spk75,ct100,spk100,ct150,spk150,ct250,spk250,ct500,spk500
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CableBox,21.6598340471,34.4225726342,28.85,0.0,1.23806556383e-05,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock,2.04085838207,0.804044699096,13.33,0.0,1.45744416455e-05,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
